timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
48.705,194728919.9,96,0.83,140,0.182,200763773,935583277,43112936
48.906,207945284.62,96,0.912,140,0.147,185292529,940759877,40788732
49.106,185110108.45,98,0.72,140,0.1,236383550,945413749,43823455
49.308,211849212.61,93,0.812,141,0.059,198796616,950753981,55558752
49.512,182639904.52,93,1.2,141,0.231,134607913,955487493,32312412
49.72,207746858.84,110,1.084,141,0.036,176324723,960784709,59432835
49.921,185175468.7,86,1.078,142,0.199,138572945,965500429,53061889
50.126,178796762.72,109,0.944,142,0.081,200474622,970118101,57032822
50.326,186090704.19,80,1.052,143,0.08,132058425,974675029,76908424
50.528,182762731.23,97,0.877,143,0.023,192131319,979366549,69504000
50.729,196191575.03,100,1.107,143,0.323,156840798,984350565,16718409
50.929,200333783.05,103,0.962,143,0.113,186018240,989289693,53527962
51.13,207933242.6,109,0.997,143,0.214,189849292,994434437,53068062
51.33,199688519.99,84,0.779,144,0.107,187336306,999447437,44616246
51.531,187765809.62,94,3.005,144,0.436,54351948,1004199885,53673319
51.733,204789044.42,88,1.065,145,0.101,143492129,1009343085,31782265
51.933,179991048.3,88,0.977,145,0.152,156388442,1013865189,33518518
52.133,183300199.52,99,1.352,145,0.19,127153210,1018420597,87463087
52.334,210009706.45,92,0.716,146,0.07,223267039,1023695677,43578659
52.537,196898038.5,65,0.966,147,0.289,116813445,1028757933,23279742
52.739,204852011.04,51,0.682,148,0.047,129890216,1033854965,44867605
52.942,203043351.3,63,0.721,149,0.069,151750199,1039060637,47850574
53.142,184532106.94,44,0.685,151,0.041,111490193,1043619005,44651982
53.344,216755127.26,80,0.719,151,0.041,193234404,1049090997,40925975
53.544,182565899.96,80,0.896,151,0.139,155013102,1053711565,49330661
53.745,207420919.3,64,0.861,153,0.078,129047171,1058857213,107383545
53.945,201604811.77,79,1.497,153,0.577,91666377,1063903517,71029259
54.145,200518806.26,80,1.029,153,0.136,135024769,1068917069,89498154
54.346,193833220.76,80,0.679,154,0.107,204686913,1073831581,40098461
54.547,207604868.53,95,0.706,156,0.126,233523607,1079008277,82424615
54.747,182316029.69,77,3.842,157,1.155,34822096,1083667965,21867755
54.949,190514750.33,94,0.718,157,0.178,227326931,1088413061,35789907
55.152,208669815.97,90,1.27,158,0.254,123076438,1093767781,41797938
55.352,188244254.04,90,0.707,158,0.052,221115588,1098375317,40598130
55.554,198373665.18,93,0.698,158,0.128,231224181,1103496893,34765906
55.756,197652421.99,104,0.859,158,0.071,210372991,1108434573,44602860
55.957,191074640.65,73,0.815,159,0.153,155566211,1113185477,61116883
56.159,204883455.16,89,0.653,159,0.077,236779177,1118428685,57097791
56.36,200637517.36,91,0.705,159,0.051,224087298,1123376501,39944827
