timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
27.78,140373136.85,40,0.806,64,0.17,86219879,774366957,33889361
27.992,115236772.48,52,2.206,64,0.804,40947238,777448301,38082486
28.196,144498008.26,65,1.274,64,0.178,88592214,781171109,41371428
28.397,129677854.78,71,0.636,64,0.039,193939241,784327749,50405063
28.597,134507592.39,71,0.758,64,0.118,162595848,787704077,37744075
28.798,138179056.84,52,0.738,65,0.082,122308223,791176845,39572670
28.999,138653705.32,56,0.74,65,0.154,131383088,794653941,35793258
29.2,143745933.67,45,0.846,67,0.021,92384581,798288237,57703611
29.401,139036806.89,61,0.785,68,0.102,134980706,801761389,41479166
29.601,142459070.69,33,0.668,70,0.036,85743252,805333429,35572254
29.802,146656244.7,47,1.051,70,0.321,77695041,809003365,50906250
30.004,140237924.46,66,0.829,71,0.082,138274724,812542285,32042149
30.204,152296355.09,52,0.778,73,0.053,116137789,816409037,56415584
30.404,131677704.3,84,0.645,73,0.033,226029268,819651989,46302325
30.607,162114409.87,59,0.658,74,0.034,155596129,823748397,45250000
30.807,132242621.9,63,0.679,74,0.111,161013127,827058637,49931034
31.008,148890986.74,40,0.746,76,0.111,93153292,830820557,40315545
31.208,149831487.29,59,0.724,77,0.166,141551121,834585365,61159817
31.409,147712003.08,59,0.726,77,0.077,141088456,838298037,38442477
31.61,159825420.28,59,0.668,77,0.085,153269893,842294517,49184782
31.81,147555012.51,42,0.793,78,0.185,92014751,845995613,34926633
32.013,155691074.02,39,0.735,79,0.133,92089553,849930933,52996458
32.214,147082063.72,46,0.596,80,0.111,134110067,853632421,66737430
32.414,156588015.88,48,0.751,80,0.134,111021364,857531885,72823391
32.614,153370660.78,40,0.693,81,0.042,100222062,861366237,59102040
32.816,147946930.11,52,0.854,82,0.227,105740433,865104093,28291296
33.016,157541015.27,52,0.848,82,0.114,105802341,869066749,85176470
33.217,150068517.08,47,0.644,83,0.116,126714041,872803085,43763469
33.418,160187609.2,53,1.403,83,0.07,65622374,876832397,43299026
33.618,145391552.29,69,0.603,84,0.015,198582857,880470277,51967373
33.822,166480165.93,69,0.939,84,0.148,127598137,884697501,32672820
34.024,139881516.27,48,0.929,85,0.144,89767038,888236909,37566037
34.227,167665585.48,64,0.899,85,0.035,123631350,892495501,32321428
34.427,134935662.98,67,0.893,85,0.164,130350398,895871885,60562737
34.63,167373124.87,83,1.234,85,0.111,116860771,900162661,66574712
34.832,139184350.76,59,0.802,86,0.075,127768686,903669773,33881773
35.037,162686839.22,67,3.597,86,2.767,32360015,907831325,10173856
35.237,136919669.08,63,1.022,87,0.127,107020701,911271829,16532825
35.44,171118819.85,63,0.906,87,0.141,120826490,915565149,29182341
35.641,139551036.71,71,0.84,87,0.149,146868571,919070757,64925964
35.844,159183567.03,72,0.832,87,0.132,150301486,923200453,27727659
36.044,153335599.55,73,1.138,87,0.242,111438436,926934845,47867768
36.25,155988488.31,76,0.713,87,0.115,185051812,930965613,37521790
36.453,155684954.15,76,0.732,87,0.052,180375755,934930701,47074122
36.655,157824681.15,54,0.932,88,0.269,100608926,938895381,23487429
36.857,153969988.25,38,0.728,90,0.133,90698901,942794869,66055222
37.059,152632921.25,44,1.143,91,0.258,66838072,946632101,24669629
37.26,159262564.9,28,0.621,93,0.032,78298611,950627213,49605220
37.462,150519122.38,37,1.053,94,0.343,61019053,954428669,23001512
37.665,157131477.81,50,0.691,94,0.135,125730824,958491357,41217821
37.865,153160546.6,36,0.717,95,0.115,87137175,962260277,45573676
38.066,150523021.72,31,0.626,97,0.06,85978611,966060125,52616279
38.266,156512987.54,51,0.707,99,0.036,125343140,969984253,69424657
38.466,150917311.88,59,0.659,99,0.068,155419215,973729141,44867605
38.667,160965354.12,52,0.708,100,0.034,127597811,977759653,38803949
38.867,154439614.08,58,0.639,101,0.101,157531535,981626237,50845801
39.068,162236560.02,58,0.722,101,0.186,139561433,985755013,51502051
39.269,143929798.81,62,1.057,101,0.287,101885518,989388965,21049732
39.471,166833186.31,66,0.605,101,0.044,189438942,993521021,50246056
39.671,148775120.1,50,0.597,102,0.105,145345043,997289269,24507757
39.871,159767907.8,49,0.799,103,0.195,106461269,1001254413,110345256
40.072,151954772.11,45,0.669,104,0.167,116748040,1005055445,38196642
40.272,164984581.67,55,0.743,105,0.113,132136882,1009251309,40857787
40.474,152097057.73,59,0.691,106,0.07,148228302,1013018229,42233333
40.674,162043085.87,33,0.577,108,0.074,99377469,1017080725,51622103
40.874,148224352.03,69,0.724,108,0.126,165485714,1020784301,48048265
41.075,168045311.91,69,0.764,108,0.229,156929842,1025043277,31697512
41.277,147801707.5,69,0.832,108,0.117,144082199,1028815317,37464424
41.479,167999964.27,60,0.781,109,0.036,133362328,1033005837,49239294
41.68,145925623.08,66,0.622,109,0.11,184264470,1036643213,33202547
41.88,175376110.0,70,0.725,109,0.101,167739355,1041033941,48191950
42.083,147522981.5,73,0.678,109,0.023,186880000,1044802693,40458823
42.283,171506621.64,78,0.735,109,0.126,184335668,1049061733,41805774
42.484,151061148.66,54,0.773,110,0.165,121247488,1052911509,32909090
42.689,165109781.52,54,0.844,111,0.224,111074755,1057124069,27897247
42.889,164911469.42,57,0.784,111,0.185,126330612,1061252781,66097664
43.09,166176976.79,37,0.687,113,0.094,93497473,1065380309,45933534
43.291,170443199.8,48,0.822,113,0.191,101388603,1069706933,68275049
43.495,163206359.44,58,0.627,114,0.124,160606852,1073835189,56084507
43.695,169773067.26,58,0.853,114,0.053,118079437,1078125613,55755379
43.895,169526869.04,63,0.919,114,0.224,119052528,1082321917,54848484
44.098,172392180.9,60,0.665,117,0.057,156628732,1086680469,47617339
44.298,165853717.12,45,0.739,118,0.074,105682716,1090842037,76313513
44.498,182156386.04,73,0.987,119,0.185,128417919,1095396005,89735211
44.701,166095881.12,51,0.7,120,0.079,126506209,1099624173,56710182
44.902,179379150.69,31,0.56,123,0.085,96124202,1104113621,47046931
45.103,170533786.74,40,0.668,126,0.044,103931214,1108406333,75014128
45.303,186300655.08,48,0.665,127,0.073,125373618,1113090845,42654263
45.503,176203706.1,63,0.628,127,0.037,174278686,1117482629,60876876
45.707,181693534.62,99,0.811,129,0.27,212078779,1122201717,41990645
45.907,177657720.27,99,0.649,129,0.067,264751673,1126558725,45185815
46.11,195553236.85,68,0.885,131,0.117,133453960,1131539877,50032520
46.313,166711956.35,68,0.981,131,0.206,120399235,1135734733,24381665
46.515,173484944.2,72,0.739,131,0.194,169120919,1140125069,60140575
46.716,192657405.9,59,3.044,132,0.301,33674695,1145019317,26098197
46.918,185757247.88,70,0.923,133,0.3,131671989,1149628317,26771704
47.118,179365078.7,78,0.647,133,0.118,209195909,1154117117,40125301
47.323,203372601.1,42,0.66,135,0.043,110428144,1159380637,36522255
47.524,195456175.78,69,0.653,135,0.155,183359816,1164274877,48000000
47.724,198886433.73,103,0.756,136,0.177,236736507,1169289357,47553366
