timestamp,goodput_bps,snd_cwnd,rtt_ms,retransmits,rttvar,pacing_rate,bytes_sent,delivery_rate
39.036,17273500.11,184,105.296,62,0.516,2596003,167457939,2169881
39.245,17036696.1,185,105.339,62,0.99,2609062,167908571,2018331
39.469,16583024.15,185,106.599,62,0.354,2578217,168351775,1935563
39.688,16328998.91,186,113.45,62,1.794,2435616,168807359,1946781
39.906,16633406.2,186,107.654,62,1.138,2566756,169270371,1975108
40.122,17593549.72,186,105.695,62,0.548,2614308,169735859,1892751
40.335,17317417.01,186,106.711,62,1.08,2589438,170203823,2148242
40.548,12411049.46,186,105.972,63,0.984,2607487,170536845,885525
40.757,17385017.8,187,105.662,63,0.724,2629197,171007285,2156027
40.974,12809288.95,187,106.758,64,3.1,2602193,171345259,911368
41.181,19684760.43,188,106.955,64,0.626,2611299,171820651,2137712
41.393,15452410.29,189,108.134,64,2.398,2596566,172276235,2218532
41.603,18000552.29,190,105.767,64,0.76,2668715,172751627,2156171
41.818,17950930.7,191,105.331,64,0.951,2693878,173227019,2123661
42.037,16410369.6,192,109.598,64,1.778,2602552,173672699,2115611
42.251,17822675.6,193,106.416,64,1.413,2694339,174148091,2200644
42.46,18339792.73,194,105.366,64,0.788,2735275,174643291,2290668
42.671,18790178.36,195,105.251,64,0.357,2752385,175136015,2285110
43.037,11744280.71,139,105.471,67,0.665,1957857,175465323,1670393
43.241,7969490.64,143,105.615,67,0.805,2011457,175813201,1421624
43.465,13372542.66,150,106.296,67,0.946,2096405,176177173,1381565
43.667,14001926.51,155,107.67,67,4.177,2138635,176563429,1778533
43.872,14803198.32,160,112.193,67,2.019,2118625,176947209,1741083
44.083,15262218.08,165,105.615,67,1.135,2320920,177355749,1899870
44.3,15114505.69,169,108.218,67,2.789,2319989,177764289,1787834
44.522,17338874.59,174,105.886,67,0.536,2441237,178205017,2009076
44.734,15146052.68,177,105.975,67,1.311,2481248,178633365,1729758
44.961,14488995.61,180,104.995,67,0.361,2546855,179081521,1912935
45.171,17367901.7,183,104.792,67,0.272,2594318,179524725,2045927
45.409,19328123.76,183,111.212,68,2.138,2439778,179949359,1832941
45.628,10934926.97,184,105.327,68,0.851,2595236,180402467,1692443
45.839,17613760.55,185,105.28,68,0.185,2610524,180875383,2148490
46.052,17141722.73,186,104.733,68,0.242,2638343,181323539,2174548
46.261,17223657.74,187,105.303,68,1.062,2638169,181776647,2175581
46.474,17593753.01,188,105.794,68,0.59,2639962,182244611,2168064
46.68,26842315.53,189,105.702,69,1.199,2656301,182880943,2139261
46.895,5965828.75,189,107.586,69,1.577,2609789,183107497,1499040
47.324,14173218.94,134,105.477,72,1.192,1887327,183727735,1482743
47.534,10752436.24,139,106.017,72,1.971,1947776,184061995,1609067
47.741,13409996.89,145,104.981,72,0.546,2051911,184419777,1661305
47.95,12691391.46,150,105.786,72,1.287,2106501,184784987,1465380
48.162,14156239.48,155,104.812,72,0.195,2196956,185171243,1795469
48.373,14405127.68,160,105.274,72,1.493,2257868,185545119,1876477
48.584,15268464.5,164,104.873,72,0.397,2323170,185954897,1905592
48.794,15464028.06,168,104.91,72,0.48,2378987,186372103,1924080
48.997,16496265.55,172,106.146,72,3.377,2407269,186793023,1981006
49.205,15895895.11,175,105.427,72,0.614,2465960,187206515,2020706
49.414,16591320.04,177,106.158,72,3.12,2476967,187643529,2062665
49.624,16919038.51,180,104.706,72,0.267,2553878,188097875,2000650
49.835,16631809.3,182,104.441,72,0.475,2588819,188528699,2127168
50.05,17378221.94,184,105.842,72,1.999,2582611,189006567,2155768
50.26,16728776.25,185,105.089,72,0.804,2615247,189444819,2156896
50.47,17398071.06,186,107.441,72,2.692,2571842,189905355,2184643
50.681,17413535.05,187,105.258,72,0.37,2639275,190357225,2187007
50.891,17649738.56,188,104.446,72,0.179,2674040,190821475,2215644
51.102,17313518.87,188,105.817,73,1.031,2639378,191201541,1612929
51.312,15381844.06,188,104.785,73,0.202,2665376,191667029,2222408
51.522,18597390.43,189,105.126,73,0.385,2670859,192159753,2214310
51.732,16439214.14,191,106.611,73,4.139,2661541,192610385,2211968
51.941,18634227.32,192,104.972,73,0.694,2717230,193098157,2253375
52.151,18234385.59,193,105.199,73,0.263,2725499,193583453,2250078
52.355,17636144.02,194,106.825,73,4.472,2697917,194036561,2269130
52.564,18180555.97,195,107.66,73,4.768,2690788,194511953,2299786
52.994,14473143.15,138,105.732,76,1.581,1938971,195118573,1603718
53.204,9466987.33,142,105.068,76,0.404,2007787,195473879,1228971
53.406,14134057.23,149,105.574,76,2.587,2096667,195832899,1524053
53.631,13290980.31,155,110.914,76,1.128,2076092,196209251,1017955
53.84,14805296.17,160,104.491,76,0.725,2274798,196602935,1869518
54.059,14490076.77,165,104.097,76,0.505,2354745,197006523,1885534
54.274,15297441.54,170,107.834,76,2.434,2342027,197424967,1894750
54.482,16670259.45,174,104.422,76,0.62,2475472,197873123,2028232
54.691,15703492.42,177,105.278,76,2.128,2497666,198276711,2028360
54.891,17456915.38,180,107.558,76,3.322,2486172,198717439,2032265
55.102,16568970.82,183,104.904,76,1.501,2591554,199165595,2144081
55.312,18324902.41,185,105.65,76,0.468,2601360,199628607,2137785
55.523,16577064.79,187,105.717,76,2.959,2627819,200089143,2058896
55.734,17520394.46,189,104.896,76,0.568,2676721,200549679,2206564
55.945,17664152.4,191,105.958,76,1.856,2677928,201020119,2219568
56.169,16384649.78,192,111.627,76,3.182,2555241,201475703,2132153
56.379,18485306.09,193,105.393,76,1.91,2720478,201963475,2250392
56.59,17584605.73,194,105.385,76,0.637,2734795,202419059,2254115
56.799,18362310.85,194,104.495,76,0.317,2758074,202911783,2289227
57.02,16777450.9,135,104.318,78,0.199,1922537,203267089,1603150
57.223,11148526.27,139,104.773,78,0.42,1970912,203592683,1594128
57.432,13271340.79,143,105.976,78,1.599,2004605,203951703,1652823
57.637,13760706.69,147,105.729,78,3.435,2065487,204300819,1721489
57.846,13851317.84,150,105.442,78,1.334,2113389,204672219,1721347
58.06,13963372.82,152,106.1,78,1.363,2128278,205048571,1748801
58.267,13952667.04,154,104.613,78,0.32,2186932,205410067,1809146
58.477,14979473.01,156,104.868,78,0.933,2209944,205811179,1821521
58.685,14565503.72,158,105.739,78,1.953,2219845,206190007,1848309
58.895,14944179.21,160,104.545,78,0.537,2273610,206586167,1880626
59.104,15139420.53,161,105.156,78,1.045,2274537,206982327,1883817
59.31,15398742.61,162,104.953,78,1.31,2293086,207378487,1906601
59.523,15226987.78,163,106.6,78,3.231,2271583,207787027,1893649
59.727,15526494.69,164,105.77,78,2.37,2303468,208185663,1924887
59.94,15532280.57,164,105.082,78,0.63,2318538,208594203,1926354
